,First,Last,Nickname,total_fights,full_name_conference,fighters_id
147,Azunna,Anyanwu,Zulu,19,AzunnaAnyanwuZulu,FIG1605
4015,Wu,Yanan,Mulan,19,WuYananMulan,FIG1604
4026,Kenichi,Yamamoto,,19,KenichiYamamoto,FIG1603
3246,Jerrod,Sanders,J-Reazie,19,JerrodSandersJ-Reazie,FIG1602
2814,Sergei,Pavlovich,,19,SergeiPavlovich,FIG1601
2577,Yusaku,Nakamura,,19,YusakuNakamura,FIG1600
2782,Ido,Pariente,,19,IdoPariente,FIG1599
3216,Justin,Salas,J-Bomb,19,JustinSalasJ-Bomb,FIG1598
2717,Casey,Olson,The Underdog,19,CaseyOlsonThe Underdog,FIG1597
3910,Curt,Warburton,,19,CurtWarburton,FIG1596
2714,Felipe,Olivieri,,19,FelipeOlivieri,FIG1595
3911,Brennan,Ward,The Irish Bad Boy,19,BrennanWardThe Irish Bad Boy,FIG1594
223,Ignacio,Bahamondes,La Jaula,19,IgnacioBahamondesLa Jaula,FIG1593
2844,Godofredo,Pepey,,19,GodofredoPepey,FIG1592
3692,Elias,Theodorou,The Spartan,19,EliasTheodorouThe Spartan,FIG1591
3851,Polyana,Viana,Dama de Ferro,19,PolyanaVianaDama de Ferro,FIG1590
126,Corey,Anderson,Overtime,19,CoreyAndersonOvertime,FIG1589
2785,Won Sik,Park,Parky,19,Won SikParkParky,FIG1588
815,Chris,Daukaus,,19,ChrisDaukaus,FIG1587
1372,Alexa,Grasso,,19,AlexaGrasso,FIG1586
1269,Kenny,Giddens,,19,KennyGiddens,FIG1585
2293,Koyomi,Matsushima,,19,KoyomiMatsushima,FIG1584
2291,Koichiro,Matsumoto,,19,KoichiroMatsumoto,FIG1583
703,Bobby,Cooper,Super Duper,19,BobbyCooperSuper Duper,FIG1582
2398,Andreas,Michailidis,The Spartan,19,AndreasMichailidisThe Spartan,FIG1581
2097,Jake,Lindsey,The Librarian,19,JakeLindseyThe Librarian,FIG1580
1037,Jarno,Errens,,19,JarnoErrens,FIG1579
694,Jeremiah,Constant,,19,JeremiahConstant,FIG1578
1763,Tito,Jones,,19,TitoJones,FIG1577
1733,Brett,Johns,The Pikey,19,BrettJohnsThe Pikey,FIG1576
2108,Brian,Lo-A-Njoe,,19,BrianLo-A-Njoe,FIG1575
1393,Josh,Grispi,The Fluke,19,JoshGrispiThe Fluke,FIG1574
980,Mike,Easton,The Hulk,19,MikeEastonThe Hulk,FIG1573
2235,Cristiano,Marcello,,19,CristianoMarcello,FIG1572
968,Reuben,Duran,,19,ReubenDuran,FIG1571
601,Rafael,Cavalcante,Feijao,19,RafaelCavalcanteFeijao,FIG1570
1675,Leandro,Issa,Brodinho,19,LeandroIssaBrodinho,FIG1569
603,Magnus,Cedenblad,Jycken,19,MagnusCedenbladJycken,FIG1568
490,Kevin,Burns,The Fire,19,KevinBurnsThe Fire,FIG1567
1668,Teruto,Ishihara,Yashabo,19,TerutoIshiharaYashabo,FIG1566
1247,Willie,Gates,,19,WillieGates,FIG1565
484,Felipe,Bunes,Felipinho,19,FelipeBunesFelipinho,FIG1564
1140,Darrius,Flowers,Beast Mode,19,DarriusFlowersBeast Mode,FIG1563
2350,Sara,McMann,,19,SaraMcMann,FIG1562
2349,Garreth,McLellan,Soldier Boy,19,GarrethMcLellanSoldier Boy,FIG1561
2346,Terrance,McKinney,T. Wrecks,19,TerranceMcKinneyT. Wrecks,FIG1560
1789,Mike,Joy,,19,MikeJoy,FIG1559
1112,Francisco,Figueiredo,Sniper,19,FranciscoFigueiredoSniper,FIG1558
1162,Francisco,France,Kiko,19,FranciscoFranceKiko,FIG1557
2330,Drew,McFedries,The Massacre,19,DrewMcFedriesThe Massacre,FIG1556
1238,Rafa,Garcia,Gifted,19,RafaGarciaGifted,FIG1555
1180,Mike,French,,19,MikeFrench,FIG1554
2320,Tamdan,McCrory,The Barncat,19,TamdanMcCroryThe Barncat,FIG1553
2316,Molly,McCann,Meatball,19,MollyMcCannMeatball,FIG1552
2315,Ian,McCall,Uncle Creepy,19,IanMcCallUncle Creepy,FIG1551
2377,Vanessa,Melo,,19,VanessaMelo,FIG1550
1849,Paul,Kelly,,19,PaulKelly,FIG1549
2302,Miranda,Maverick,Fear The,19,MirandaMaverickFear The,FIG1548
1232,Edgar,Garcia,,19,EdgarGarcia,FIG1547
1236,Steve,Garcia,Mean Machine,19,SteveGarciaMean Machine,FIG1546
2376,Fabio,Mello,,19,FabioMello,FIG1545
605,Henry,Cejudo,Triple C,19,HenryCejudoTriple C,FIG1544
435,Joanderson,Brito,Tubarao,19,JoandersonBritoTubarao,FIG1543
868,Robert,Densley,The Wrecker,19,RobertDensleyThe Wrecker,FIG1542
1496,Gerric,Hayes,,19,GerricHayes,FIG1541
1594,Lorenzo,Hood,Dream Killer,19,LorenzoHoodDream Killer,FIG1540
2197,Zabit,Magomedsharipov,,19,ZabitMagomedsharipov,FIG1539
1498,Dustin,Hazelett,McLovin,19,DustinHazelettMcLovin,FIG1538
2172,War,Machine,,19,WarMachine,FIG1537
2505,Dan,Moret,The Hitman,19,DanMoretThe Hitman,FIG1536
811,Karen,Darabedyan,,19,KarenDarabedyan,FIG1535
1506,Nick,Hein,Sergeant,19,NickHeinSergeant,FIG1534
1945,Junya,Kudo,,19,JunyaKudo,FIG1533
465,Josh,Bryant,The Beast,19,JoshBryantThe Beast,FIG1532
2143,Lu,Zhengyong,,19,LuZhengyong,FIG1531
1590,JunYoung,Hong,Drunken Red,19,JunYoungHongDrunken Red,FIG1530
1488,John,Hathaway,The Hitman,19,JohnHathawayThe Hitman,FIG1529
1507,Ian,Heinisch,The Hurricane,19,IanHeinischThe Hurricane,FIG1528
1467,Scott,Harper,,19,ScottHarper,FIG1527
617,Joe,Charles,The Ghetto Man,19,JoeCharlesThe Ghetto Man,FIG1526
788,Henrique,da Silva,Frankenstein,19,Henriqueda SilvaFrankenstein,FIG1525
929,Acacio,Dos Santos,Pequeno,19,AcacioDos SantosPequeno,FIG1524
2450,Hiromitsu,Miura,,19,HiromitsuMiura,FIG1523
644,Anthony,Christodoulou,,19,AnthonyChristodoulou,FIG1522
612,Ansar,Chalangov,,19,AnsarChalangov,FIG1521
2132,Gustavo,Lopez,,19,GustavoLopez,FIG1520
1479,Clay,Harvison,Bushwacker,19,ClayHarvisonBushwacker,FIG1519
610,Luan,Chagas,Tarzan,19,LuanChagasTarzan,FIG1518
635,Dooho,Choi,The Korean Superboy,19,DoohoChoiThe Korean Superboy,FIG1517
463,Fernando,Bruno,Acougueiro,19,FernandoBrunoAcougueiro,FIG1516
1586,Sabah,Homasi,,19,SabahHomasi,FIG1515
1531,Alexander,Hernandez,The Great Ape,20,AlexanderHernandezThe Great Ape,FIG1514
1212,Zelg,Galesic,Benkei,20,ZelgGalesicBenkei,FIG1513
1585,Scott,Holtzman,Hot Sauce,20,ScottHoltzmanHot Sauce,FIG1512
2175,Reza,Madadi,Mad Dog,20,RezaMadadiMad Dog,FIG1511
2909,Pingyuan,Liu,,20,PingyuanLiu,FIG1510
1457,Nasrat,Haqparast,,20,NasratHaqparast,FIG1509
2827,Willie,Peeters,,20,WilliePeeters,FIG1508
1139,Kenny,Florian,KenFlo,20,KennyFlorianKenFlo,FIG1507
77,John,Allan,,20,JohnAllan,FIG1506
3783,Zach,Underwood,,20,ZachUnderwood,FIG1505
2662,Phillipe,Nover,The Filipino Assassin,20,PhillipeNoverThe Filipino Assassin,FIG1504
1149,Jesse,Forbes,Kid Hercules,20,JesseForbesKid Hercules,FIG1503
1151,Codale,Ford,Crunch Time,20,CodaleFordCrunch Time,FIG1502
3771,Jalin,Turner,The Tarantula,20,JalinTurnerThe Tarantula,FIG1501
83,Assu,Almabayev,Zulfikar,20,AssuAlmabayevZulfikar,FIG1500
2671,Said,Nurmagomedov,,20,SaidNurmagomedov,FIG1499
2336,Ryan,McGivern,,20,RyanMcGivern,FIG1498
1161,Glaico,Franca Moreira,Nego,20,GlaicoFranca MoreiraNego,FIG1497
2133,Brendan,Loughnane,,20,BrendanLoughnane,FIG1496
566,Liz,Carmouche,Girlrilla,20,LizCarmoucheGirlrilla,FIG1495
1182,Jinh Yu,Frey,,20,Jinh YuFrey,FIG1494
1777,Kevin,Jordan,The Shaman,20,KevinJordanThe Shaman,FIG1493
92,Mauricio,Alonso,,20,MauricioAlonso,FIG1492
2146,Cleber,Luciano,,20,CleberLuciano,FIG1491
2904,Sean,Pierson,The Punisher,20,SeanPiersonThe Punisher,FIG1490
642,Joachim,Christensen,,20,JoachimChristensen,FIG1489
3568,Darren,Stewart,The Dentist,20,DarrenStewartThe Dentist,FIG1488
2997,Ricardo,Ramos,,20,RicardoRamos,FIG1487
1383,Matt,Grice,The Real One,20,MattGriceThe Real One,FIG1486
2126,Steve,Lopez,,20,SteveLopez,FIG1485
3537,Serghei,Spivac,Polar Bear,20,SergheiSpivacPolar Bear,FIG1484
1397,Chris,Gruetzemacher,Gritz,20,ChrisGruetzemacherGritz,FIG1483
1695,Justin,James,,20,JustinJames,FIG1482
1657,Enson,Inoue,Yamato Damashii,20,EnsonInoueYamato Damashii,FIG1481
3518,Edimilson,Souza,Kevin,20,EdimilsonSouzaKevin,FIG1480
2774,Eduardo,Pamplona,,20,EduardoPamplona,FIG1479
448,Todd,Brown,Bulldog,20,ToddBrownBulldog,FIG1478
2792,Larry,Parker,,20,LarryParker,FIG1477
660,Jessica-Rose,Clark,,20,Jessica-RoseClark,FIG1476
1447,Matt,Hamill,The Hammer,20,MattHamillThe Hammer,FIG1475
1451,Jared,Hamman,The Messenger,20,JaredHammanThe Messenger,FIG1474
3448,Elvis,Sinosic,The King of Rock n' Rumble,20,ElvisSinosicThe King of Rock n' Rumble,FIG1473
2884,Cody,Pfister,The Fist,20,CodyPfisterThe Fist,FIG1472
2083,Zach,Light,,20,ZachLight,FIG1471
1349,Royce,Gracie,,20,RoyceGracie,FIG1470
2709,Maria,Oliveira,Spider-Girl,20,MariaOliveiraSpider-Girl,FIG1469
3201,Frankie,Saenz,,20,FrankieSaenz,FIG1468
2901,Nick,Piedmont,No Limit,20,NickPiedmontNo Limit,FIG1467
1274,Kultar,Gill,Black Mamba,20,KultarGillBlack Mamba,FIG1466
2189,Angela,Magana,Your Majesty,20,AngelaMaganaYour Majesty,FIG1465
2725,Charlie,Ontiveros,American Bad Boy,20,CharlieOntiverosAmerican Bad Boy,FIG1464
1653,Brad,Imes,Hillbilly Heartthrob,20,BradImesHillbilly Heartthrob,FIG1463
3419,Bruno,Silva,Bulldog,20,BrunoSilvaBulldog,FIG1462
1323,Jorge,Gonzalez,Street,20,JorgeGonzalezStreet,FIG1461
3228,Vinicius,Salvador,,20,ViniciusSalvador,FIG1460
1341,Chase,Gormley,,20,ChaseGormley,FIG1459
586,Cortney,Casey,Cast Iron,20,CortneyCaseyCast Iron,FIG1458
143,Magomed,Ankalaev,,20,MagomedAnkalaev,FIG1457
2888,Dave,Phillips,The Rockstar,20,DavePhillipsThe Rockstar,FIG1456
2104,Dean,Lister,The Boogeyman,20,DeanListerThe Boogeyman,FIG1455
3242,Andrew,Sanchez,El Dirte,20,AndrewSanchezEl Dirte,FIG1454
3446,Rory,Singer,Outburst,20,RorySingerOutburst,FIG1453
1138,Alejandro,Flores,El Gallito,20,AlejandroFloresEl Gallito,FIG1452
2147,Iasmin,Lucindo,,20,IasminLucindo,FIG1451
3157,Jacob,Rosales,The Lil Badger,20,JacobRosalesThe Lil Badger,FIG1450
2016,Valmir,Lazaro,Bidu,20,ValmirLazaroBidu,FIG1449
876,Alessio,Di Chirico,Manzo,20,AlessioDi ChiricoManzo,FIG1448
2603,Geoff,Neal,Handz of Steel,20,GeoffNealHandz of Steel,FIG1447
480,Modestas,Bukauskas,The Baltic Gladiator,20,ModestasBukauskasThe Baltic Gladiator,FIG1446
2622,Francis,Ngannou,The Predator,20,FrancisNgannouThe Predator,FIG1445
4037,Adrian,Yanez,,20,AdrianYanez,FIG1444
748,Alberto,Crane,,20,AlbertoCrane,FIG1443
4033,Yan,Xiaonan,,20,YanXiaonan,FIG1442
2456,Mizuki,,,20,Mizuki,FIG1441
973,Merab,Dvalishvili,The Machine,20,MerabDvalishviliThe Machine,FIG1440
1907,Kevin,Knabjian,,20,KevinKnabjian,FIG1439
2424,Vitaly,Minakov,,20,VitalyMinakov,FIG1438
970,Luiz,Dutra,Besouro,20,LuizDutraBesouro,FIG1437
67,Olaf,Alfonso,,20,OlafAlfonso,FIG1436
537,Will,Campuzano,,20,WillCampuzano,FIG1435
407,Ashe,Bowman,The Archer,20,AsheBowmanThe Archer,FIG1434
3052,Brendson,Ribeiro,The Gorilla,20,BrendsonRibeiroThe Gorilla,FIG1433
3975,Tim,Williams,The South Jersey Strangler,20,TimWilliamsThe South Jersey Strangler,FIG1432
2611,Kyle,Nelson,The Monster,20,KyleNelsonThe Monster,FIG1431
950,Emily,Ducote,Gordinha,20,EmilyDucoteGordinha,FIG1430
3103,Kenny,Robertson,,20,KennyRobertson,FIG1429
1071,Bartosz,Fabinski,The Butcher,20,BartoszFabinskiThe Butcher,FIG1428
2393,Jeremiah,Metcalf,,20,JeremiahMetcalf,FIG1427
1070,Wagnney,Fabiano,The Silencer,20,WagnneyFabianoThe Silencer,FIG1426
3104,Gillian,Robertson,The Savage,20,GillianRobertsonThe Savage,FIG1425
532,Shane,Campbell,Shaolin,20,ShaneCampbellShaolin,FIG1424
382,Rogerio,Bontorin,,20,RogerioBontorin,FIG1423
3832,David,Velasquez,Little,20,DavidVelasquezLittle,FIG1422
548,Bo,Cantrell,Redrum,20,BoCantrellRedrum,FIG1421
741,Colby,Covington,Chaos,20,ColbyCovingtonChaos,FIG1420
34,Yoshihiro,Akiyama,,20,YoshihiroAkiyama,FIG1419
376,Tony,Bonello,The Gun,20,TonyBonelloThe Gun,FIG1418
1958,Tsuyoshi,Kurihara,,20,TsuyoshiKurihara,FIG1417
1947,Michael,Kuiper,,20,MichaelKuiper,FIG1416
1870,Akira,Kikuchi,,20,AkiraKikuchi,FIG1415
1861,Ron,Keslar,,20,RonKeslar,FIG1414
1000,Per,Eklund,,20,PerEklund,FIG1413
45,Junior,Albini,Baby,20,JuniorAlbiniBaby,FIG1412
3122,Yair,Rodriguez,El Pantera,20,YairRodriguezEl Pantera,FIG1411
2360,Todd,Medina,El Tiburon,20,ToddMedinaEl Tiburon,FIG1410
1113,Anthony,Figueroa,,20,AnthonyFigueroa,FIG1409
3868,Danillo,Villefort,Indio,20,DanilloVillefortIndio,FIG1408
2537,Mark,Munoz,The Filipino Wrecking Machine,20,MarkMunozThe Filipino Wrecking Machine,FIG1407
3029,Ben,Reiter,The Hunter,20,BenReiterThe Hunter,FIG1406
4058,Trenell,Young,Savant,20,TrenellYoungSavant,FIG1405
858,Ante,Delija,Walking Trouble,20,AnteDelijaWalking Trouble,FIG1404
851,Issac,DeJesus,,20,IssacDeJesus,FIG1403
3560,Ray,Steinbeiss,Ipswitch Cobra,21,RaySteinbeissIpswitch Cobra,FIG1402
1429,Damir,Hadzovic,The Bosnian Bomber,21,DamirHadzovicThe Bosnian Bomber,FIG1401
3247,Cory,Sandhagen,,21,CorySandhagen,FIG1400
3509,George,Sotiropoulos,,21,GeorgeSotiropoulos,FIG1399
30,Mike,Aina,Iron,21,MikeAinaIron,FIG1398
3964,Justin,Wilcox,Silverback,21,JustinWilcoxSilverback,FIG1397
3514,Andre,Soukhamthath,The Asian Sensation,21,AndreSoukhamthathThe Asian Sensation,FIG1396
436,Kaik,Brito,,21,KaikBrito,FIG1395
3575,Julija,Stoliarenko,,21,JulijaStoliarenko,FIG1394
3538,Daniel,Spohn,Dragon,21,DanielSpohnDragon,FIG1393
969,Cody,Durden,,21,CodyDurden,FIG1392
1711,Joanna,Jedrzejczyk,,21,JoannaJedrzejczyk,FIG1391
1396,Neil,Grove,Goliath,21,NeilGroveGoliath,FIG1390
3070,Jordan,Rinaldi,All Day,21,JordanRinaldiAll Day,FIG1389
988,Abdul-Kerim,Edilov,,21,Abdul-KerimEdilov,FIG1388
2763,Dinis,Paiva Jr.,Sweetbread,21,DinisPaiva Jr.Sweetbread,FIG1387
1706,Rony,Jason,,21,RonyJason,FIG1386
2971,Ryan,Quinn,,21,RyanQuinn,FIG1385
955,Joe,Duffy,Irish,21,JoeDuffyIrish,FIG1384
820,Phil,Davis,Mr. Wonderful,21,PhilDavisMr. Wonderful,FIG1383
462,Steve,Bruno,Hollywood,21,SteveBrunoHollywood,FIG1382
621,Emilio,Chavez,,21,EmilioChavez,FIG1381
1600,Kyoji,Horiguchi,,21,KyojiHoriguchi,FIG1380
837,Montana,De La Rosa,,21,MontanaDe La Rosa,FIG1379
187,Ben,Askren,Funky,21,BenAskrenFunky,FIG1378
839,Mike,de la Torre,El Cucuy,21,Mikede la TorreEl Cucuy,FIG1377
374,Denys,Bondar,Psycho,21,DenysBondarPsycho,FIG1376
844,Vinicius,de Oliveira,Lok Dog,21,Viniciusde OliveiraLok Dog,FIG1375
3327,Lacey,Schuckman,,21,LaceySchuckman,FIG1374
3326,Nate,Schroeder,,21,NateSchroeder,FIG1373
4060,Shane,Young,Smokin',21,ShaneYoungSmokin',FIG1372
967,Albert,Duraev,,21,AlbertDuraev,FIG1371
3023,James,Reese,JP,21,JamesReeseJP,FIG1370
3426,Karine,Silva,Killer,21,KarineSilvaKiller,FIG1369
2982,Amir,Rahnavardi,,21,AmirRahnavardi,FIG1368
1927,Andrey,Koreshkov,Spartan,21,AndreyKoreshkovSpartan,FIG1367
4034,Petr,Yan,No Mercy,21,PetrYanNo Mercy,FIG1366
3314,Fabiano,Scherner,Pegaleve,21,FabianoSchernerPegaleve,FIG1365
3458,Zach,Skinner,,21,ZachSkinner,FIG1364
2030,Eun Soo,Lee,,21,Eun SooLee,FIG1363
3312,Matheus,Scheffel,Buffa,21,MatheusScheffelBuffa,FIG1362
1658,Egan,Inoue,,21,EganInoue,FIG1361
3310,Eric,Schambari,,21,EricSchambari,FIG1360
2038,Andrea,Lee,KGB,21,AndreaLeeKGB,FIG1359
2432,Mario,Miranda,,21,MarioMiranda,FIG1358
2485,Sergio,Moraes,The Panther,21,SergioMoraesThe Panther,FIG1357
1353,Renzo,Gracie,,21,RenzoGracie,FIG1356
683,Cortez,Coleman,Hollywood,21,CortezColemanHollywood,FIG1355
684,Clay,Collard,Cassius,21,ClayCollardCassius,FIG1354
1234,Alex,Garcia,The Dominican Nightmare,21,AlexGarciaThe Dominican Nightmare,FIG1353
66,Marcio,Alexandre Junior,Lyoto,21,MarcioAlexandre JuniorLyoto,FIG1352
3697,Noah,Thomas,,21,NoahThomas,FIG1351
106,Warlley,Alves,,21,WarlleyAlves,FIG1350
3837,Scott,Ventimiglia,Meant to Kill Ya,21,ScottVentimigliaMeant to Kill Ya,FIG1349
2312,Scott,McAfee,,21,ScottMcAfee,FIG1348
2088,Hyun Gyu,Lim,The Ace,21,Hyun GyuLimThe Ace,FIG1347
3194,Yusup,Saadulaev,Maestro,21,YusupSaadulaevMaestro,FIG1346
342,Caio,Bittencourt,Leao,21,CaioBittencourtLeao,FIG1345
89,Jailton,Almeida,Malhadinho,21,JailtonAlmeidaMalhadinho,FIG1344
354,Curtis,Blaydes,Razor,21,CurtisBlaydesRazor,FIG1343
1100,Cezar,Ferreira,Mutante,21,CezarFerreiraMutante,FIG1342
3119,Paul,Rodriguez,,21,PaulRodriguez,FIG1341
3124,Marina,Rodriguez,,21,MarinaRodriguez,FIG1340
2707,Ednaldo,Oliveira,Lula,21,EdnaldoOliveiraLula,FIG1339
3177,Brandon,Royval,Raw Dawg,21,BrandonRoyvalRaw Dawg,FIG1338
3125,Daniel,Rodriguez,D-Rod,21,DanielRodriguezD-Rod,FIG1337
3761,Tai,Tuivasa,Bam Bam,21,TaiTuivasaBam Bam,FIG1336
1787,Charles,Jourdain,Air,21,CharlesJourdainAir,FIG1335
352,Maximo,Blanco,Maxi,21,MaximoBlancoMaxi,FIG1334
3816,Lando,Vannata,Groovy,21,LandoVannataGroovy,FIG1333
1799,Da Woon,Jung,Sseda,21,Da WoonJungSseda,FIG1332
350,Da'Mon,Blackshear,The Monster,21,Da'MonBlackshearThe Monster,FIG1331
1801,Myles,Jury,Fury,21,MylesJuryFury,FIG1330
234,Humberto,Bandenay,,21,HumbertoBandenay,FIG1329
3148,Mara,Romero Borella,,21,MaraRomero Borella,FIG1328
79,Arnold,Allen,Almighty,21,ArnoldAllenAlmighty,FIG1327
3802,Timur,Valiev,Lucky,21,TimurValievLucky,FIG1326
3164,Shannon,Ross,The Turkish Delight,21,ShannonRossThe Turkish Delight,FIG1325
3800,Victor,Valenzuela,Joe Boxer,21,VictorValenzuelaJoe Boxer,FIG1324
3825,Javier,Vazquez,Showtime,21,JavierVazquezShowtime,FIG1323
1856,Casey,Kenney,,21,CaseyKenney,FIG1322
2308,Gray,Maynard,,21,GrayMaynard,FIG1321
2326,Michael,McDonald,Mayday,21,MichaelMcDonaldMayday,FIG1320
54,Irene,Aldana,,21,IreneAldana,FIG1319
1273,Trevin,Giles,,21,TrevinGiles,FIG1318
219,Ali,Bagautinov,Puncher,21,AliBagautinovPuncher,FIG1317
56,Jose,Alday,Pochito,21,JoseAldayPochito,FIG1316
1053,Terry,Etim,,21,TerryEtim,FIG1315
3610,,Sumudaerji,The Tibetan Eagle,21,SumudaerjiThe Tibetan Eagle,FIG1314
3621,Mike,Swick,Quick,21,MikeSwickQuick,FIG1313
3601,Genki,Sudo,Neo-Samurai,21,GenkiSudoNeo-Samurai,FIG1312
3618,Martin,Svensson,,21,MartinSvensson,FIG1311
1336,Malcolm,Gordon,X,21,MalcolmGordonX,FIG1310
434,Marcelo,Brito,Jungle Boy,21,MarceloBritoJungle Boy,FIG1309
3898,Randall,Wallace,Braveheart,21,RandallWallaceBraveheart,FIG1308
3932,Brok,Weaver,Chata Tuska,21,BrokWeaverChata Tuska,FIG1307
2289,Tateki,Matsuda,Tech,21,TatekiMatsudaTech,FIG1306
1287,Brandon,Girtz,Cold Roll,21,BrandonGirtzCold Roll,FIG1305
581,Antonio,Carvalho,Pato,21,AntonioCarvalhoPato,FIG1304
1725,Gilbert,Jimenez,,21,GilbertJimenez,FIG1303
3914,Joe,Warren,,21,JoeWarren,FIG1302
3324,Darrill,Schoonover,The Boss,22,DarrillSchoonoverThe Boss,FIG1301
1640,Al,Iaquinta,Raging,22,AlIaquintaRaging,FIG1300
1985,Nate,Landwehr,The Train,22,NateLandwehrThe Train,FIG1299
1835,Sarah,Kaufman,,22,SarahKaufman,FIG1298
1697,Virna,Jandiroba,Carcara,22,VirnaJandirobaCarcara,FIG1297
292,Diana,Belbita,The Warrior Princess,22,DianaBelbitaThe Warrior Princess,FIG1296
246,Daniel,Barez,,22,DanielBarez,FIG1295
3156,Karol,Rosa,,22,KarolRosa,FIG1294
2101,Philipe,Lins,Monstro,22,PhilipeLinsMonstro,FIG1293
2048,Gabe,Lemley,,22,GabeLemley,FIG1292
1951,Aleksei,Kunchenko,,22,AlekseiKunchenko,FIG1291
535,Wagner,Campos,Galeto,22,WagnerCamposGaleto,FIG1290
233,Marcin,Bandel,Bomba,22,MarcinBandelBomba,FIG1289
3155,Charles,Rosa,Boston Strong,22,CharlesRosaBoston Strong,FIG1288
467,Robert,Bryczek,,22,RobertBryczek,FIG1287
2952,Lucie,Pudilova,,22,LuciePudilova,FIG1286
245,Raoni,Barcelos,,22,RaoniBarcelos,FIG1285
2878,Seth,Petruzelli,The Silverback,22,SethPetruzelliThe Silverback,FIG1284
255,David,Baron,,22,DavidBaron,FIG1283
3198,Pat,Sabatini,,22,PatSabatini,FIG1282
3107,Colin,Robinson,Big C,22,ColinRobinsonBig C,FIG1281
2944,Niko,Price,The Hybrid,22,NikoPriceThe Hybrid,FIG1280
1913,Erik,Koch,Phoenix,22,ErikKochPhoenix,FIG1279
2865,Mike,Perry,Platinum,22,MikePerryPlatinum,FIG1278
472,Joaquin,Buckley,New Mansa,22,JoaquinBuckleyNew Mansa,FIG1277
495,Nah-Shon,Burrell,The Rock n Rolla,22,Nah-ShonBurrellThe Rock n Rolla,FIG1276
3277,Taila,Santos,,22,TailaSantos,FIG1275
2082,Sam,Liera,,22,SamLiera,FIG1274
3061,Dave,Rickels,The Caveman,22,DaveRickelsThe Caveman,FIG1273
2908,Jesus,Pinedo,El Mudo,22,JesusPinedoEl Mudo,FIG1272
2975,Cristian,Quinonez,Problema,22,CristianQuinonezProblema,FIG1271
3099,Daniel,Roberts,Ninja,22,DanielRobertsNinja,FIG1270
3209,Augusto,Sakai,,22,AugustoSakai,FIG1269
2912,Maki,Pitolo,Coconut Bombz,22,MakiPitoloCoconut Bombz,FIG1268
3276,Yana,Santos,,22,YanaSantos,FIG1267
3042,Kyle,Reyes,Boom,22,KyleReyesBoom,FIG1266
2028,David,Lee,,22,DavidLee,FIG1265
3115,Luke,Rockhold,,22,LukeRockhold,FIG1264
261,Marc-Andre,Barriault,Powerbar,22,Marc-AndreBarriaultPowerbar,FIG1263
1935,Karolina,Kowalkiewicz,,22,KarolinaKowalkiewicz,FIG1262
2122,Dileno,Lopes,,22,DilenoLopes,FIG1261
207,Jessin,Ayari,,22,JessinAyari,FIG1260
4101,Virgil,Zwicker,RezDog,22,VirgilZwickerRezDog,FIG1259
3766,Albert,Tumenov,Einstein,22,AlbertTumenovEinstein,FIG1258
3838,Brandon,Vera,The Truth,22,BrandonVeraThe Truth,FIG1257
3834,Karlos,Vemola,,22,KarlosVemola,FIG1256
3833,Bojan,Velickovic,Serbian Steel,22,BojanVelickovicSerbian Steel,FIG1255
3827,Matt,Veach,,22,MattVeach,FIG1254
413,Ebenezer Fontes,Braga,Pitbull,22,Ebenezer FontesBragaPitbull,FIG1253
3814,Jared,Vanderaa,,22,JaredVanderaa,FIG1252
2641,Akiyo,Nishiura,Wicky Akiyo,22,AkiyoNishiuraWicky Akiyo,FIG1251
744,Nathan,Coy,Soulforce,22,NathanCoySoulforce,FIG1250
1133,Colin,Fletcher,The Freakshow,22,ColinFletcherThe Freakshow,FIG1249
2655,KJ,Noons,King,22,KJNoonsKing,FIG1248
1150,Sterling,Ford,,22,SterlingFord,FIG1247
191,Junior,Assuncao,,22,JuniorAssuncao,FIG1246
1159,Brandon,Foxworth,,22,BrandonFoxworth,FIG1245
2672,Abubakar,Nurmagomedov,,22,AbubakarNurmagomedov,FIG1244
733,JC,Cottrell,,22,JCCottrell,FIG1243
2691,Trey,Ogden,Samurai Ghost,22,TreyOgdenSamurai Ghost,FIG1242
3720,Tyler,Toner,,22,TylerToner,FIG1241
3670,Torrance,Taylor,,22,TorranceTaylor,FIG1240
3663,Deividas,Taurosevicius,,22,DeividasTaurosevicius,FIG1239
3648,Nordine,Taleb,,22,NordineTaleb,FIG1238
698,Chad,Cook,,22,ChadCook,FIG1237
1075,Rinat,Fakhretdinov,Gladiator,22,RinatFakhretdinovGladiator,FIG1236
3860,Alejandro,Villalobos,,22,AlejandroVillalobos,FIG1235
1022,Josh,Emmett,CC0,22,JoshEmmettCC0,FIG1234
397,Roy,Boughton,Black Dynamite,22,RoyBoughtonBlack Dynamite,FIG1233
4087,Zhang,Mingyang,Mountain Tiger,22,ZhangMingyangMountain Tiger,FIG1232
379,Jesse,Bongfeldt,Water,22,JesseBongfeldtWater,FIG1231
829,Grant,Dawson,KGD,22,GrantDawsonKGD,FIG1230
2531,Quinn,Mulhern,,22,QuinnMulhern,FIG1229
4057,Artenus,Young,,22,ArtenusYoung,FIG1228
2473,Andrew,Montanez,,22,AndrewMontanez,FIG1227
2467,Dan,Molina,,22,DanMolina,FIG1226
800,Rodrigo,Damm,,22,RodrigoDamm,FIG1225
2552,Lauren,Murphy,Lucky,22,LaurenMurphyLucky,FIG1224
